epoch,train_loss,valid_loss,train_acc,valid_acc
374,0.007465928792953491,0.007455463521182537,0.09515151515151515,0.11363636363636363
375,0.007461275905370712,0.007450895383954048,0.09484848484848485,0.11363636363636363
376,0.007456636521965265,0.007446335628628731,0.09484848484848485,0.11363636363636363
377,0.007452011574059725,0.007441789843142033,0.09363636363636364,0.11090909090909092
378,0.007447398267686367,0.0074372561648488045,0.09363636363636364,0.11
379,0.007442799396812916,0.007432734128087759,0.09393939393939393,0.10818181818181818
380,0.007438202388584614,0.0074282181449234486,0.09333333333333334,0.10727272727272727
381,0.007433634251356125,0.007423699367791414,0.09303030303030303,0.10636363636363637
382,0.007429036311805248,0.007419181521981955,0.09272727272727273,0.10636363636363637
383,0.007424475159496069,0.007414689287543297,0.09212121212121212,0.10545454545454545
384,0.007419940549880266,0.007410224061459303,0.09151515151515152,0.10545454545454545
385,0.007415404077619314,0.007405733224004507,0.09151515151515152,0.10545454545454545
386,0.00741085410118103,0.0074012549594044685,0.09121212121212122,0.10545454545454545
387,0.007406335324048996,0.007396800443530083,0.0906060606060606,0.10545454545454545
388,0.007401819806545973,0.007392353378236294,0.09,0.10545454545454545
389,0.0073973266407847404,0.007387913763523102,0.0903030303030303,0.10636363636363637
390,0.00739284697920084,0.007383501157164574,0.0903030303030303,0.10636363636363637
391,0.007388356141746044,0.00737907737493515,0.0903030303030303,0.10545454545454545
392,0.007383881136775017,0.007374666631221771,0.09121212121212122,0.10545454545454545
393,0.007379396818578243,0.007370234467089176,0.09181818181818181,0.10545454545454545
394,0.0073749590665102005,0.0073658376932144165,0.09181818181818181,0.10545454545454545
395,0.007370488252490759,0.007361436262726784,0.09181818181818181,0.10545454545454545
396,0.007366061210632324,0.007357057183980942,0.09151515151515152,0.10636363636363637
397,0.007361616939306259,0.007352673448622227,0.09151515151515152,0.10636363636363637
398,0.007357197348028421,0.007348315324634314,0.09151515151515152,0.10636363636363637
399,0.007352796383202076,0.0073439739644527435,0.09151515151515152,0.10363636363636364
400,0.0073483651503920555,0.007339585572481155,0.09181818181818181,0.10363636363636364
401,0.007343977224081755,0.007335229776799679,0.09212121212121212,0.10363636363636364
402,0.0073395841754972935,0.007330883294343948,0.09212121212121212,0.10363636363636364
403,0.00733519159257412,0.007326536811888218,0.09181818181818181,0.10363636363636364
404,0.007330830208957195,0.007322208024561405,0.09242424242424242,0.10454545454545454
405,0.007326467894017696,0.0073178960010409355,0.09333333333333334,0.10181818181818182
406,0.007322121411561966,0.007313575595617294,0.09363636363636364,0.1009090909090909
407,0.007317766547203064,0.007309271953999996,0.09272727272727273,0.1009090909090909
408,0.007313426584005356,0.0073049841448664665,0.09272727272727273,0.1009090909090909
409,0.007309103850275278,0.007300705183297396,0.09212121212121212,0.1
410,0.007304801605641842,0.007296453230082989,0.09181818181818181,0.09909090909090909
411,0.007300460245460272,0.007292150519788265,0.09151515151515152,0.1009090909090909
412,0.007296198979020119,0.0072879483923316,0.09121212121212122,0.1009090909090909
413,0.007291851565241814,0.007283635437488556,0.09090909090909091,0.1009090909090909
414,0.007287566550076008,0.007279404439032078,0.0906060606060606,0.1009090909090909
415,0.007283265236765146,0.007275157608091831,0.0903030303030303,0.1009090909090909
416,0.0072790030390024185,0.007270919159054756,0.0903030303030303,0.1
417,0.007274707779288292,0.00726669654250145,0.0903030303030303,0.1
418,0.00727043254300952,0.00726245017722249,0.0906060606060606,0.1
419,0.007266172673553228,0.007258232682943344,0.09,0.1
420,0.0072619132697582245,0.007254022639244795,0.09,0.10181818181818182
421,0.007257669698446989,0.0072498200461268425,0.0903030303030303,0.10181818181818182
422,0.007253426127135754,0.0072456179186701775,0.09,0.1009090909090909
423,0.007249212823808193,0.007241434417665005,0.09,0.1
424,0.007244976237416267,0.007237246725708246,0.09090909090909091,0.10181818181818182
425,0.007240766193717718,0.007233073003590107,0.0906060606060606,0.10272727272727272
426,0.007236550562083721,0.007228896953165531,0.08969696969696969,0.10272727272727272
427,0.007232380099594593,0.007224750705063343,0.09,0.10272727272727272
428,0.007228170055896044,0.0072206067852675915,0.0903030303030303,0.10272727272727272
429,0.007223986089229584,0.007216460537165403,0.0906060606060606,0.10272727272727272
430,0.007219819352030754,0.007212336640805006,0.0906060606060606,0.10272727272727272
431,0.007215648889541626,0.007208207622170448,0.0906060606060606,0.10272727272727272
432,0.0072115035727620125,0.007204100489616394,0.0903030303030303,0.1009090909090909
433,0.007207352668046951,0.007199998013675213,0.09,0.10181818181818182
434,0.007203232496976852,0.007195920683443546,0.0906060606060606,0.1009090909090909
435,0.0071991123259067535,0.007191835902631283,0.0906060606060606,0.1009090909090909
436,0.007194992620497942,0.007187749724835157,0.0903030303030303,0.1009090909090909
437,0.007190890610218048,0.007183685898780823,0.0906060606060606,0.1009090909090909
438,0.007186815142631531,0.0071796514093875885,0.09,0.1009090909090909
439,0.007182708475738764,0.00717557780444622,0.0893939393939394,0.1
440,0.00717867910861969,0.007171554025262594,0.0893939393939394,0.10181818181818182
441,0.007174553815275431,0.00716749019920826,0.08878787878787879,0.10272727272727272
442,0.007170482072979212,0.007163464091718197,0.08969696969696969,0.10272727272727272
443,0.007166431285440922,0.007159440778195858,0.0893939393939394,0.10272727272727272
444,0.007162387948483229,0.007155444473028183,0.0893939393939394,0.10272727272727272
445,0.0071583520621061325,0.0071514202281832695,0.0890909090909091,0.10272727272727272
446,0.007154293358325958,0.0071474178694188595,0.08969696969696969,0.10363636363636364
447,0.0071502625942230225,0.007143418770283461,0.0893939393939394,0.10272727272727272
448,0.007146231364458799,0.007139435037970543,0.0893939393939394,0.10272727272727272
449,0.007142252754420042,0.007135503925383091,0.08969696969696969,0.10181818181818182
450,0.007138209417462349,0.007131493650376797,0.0903030303030303,0.10272727272727272
451,0.007134235464036465,0.0071275318041443825,0.0903030303030303,0.10454545454545454
452,0.007130208425223827,0.007123567163944244,0.0906060606060606,0.10454545454545454
453,0.007126258686184883,0.007119667716324329,0.09151515151515152,0.10636363636363637
454,0.007122254930436611,0.00711568258702755,0.09212121212121212,0.10636363636363637
455,0.007118269335478544,0.007111744023859501,0.09242424242424242,0.10545454545454545
456,0.007114308886229992,0.007107839919626713,0.09181818181818181,0.10454545454545454
457,0.007110332138836384,0.00710389856249094,0.09181818181818181,0.10454545454545454
458,0.007106390781700611,0.007099992595613003,0.09212121212121212,0.10636363636363637
459,0.007102438248693943,0.0070960912853479385,0.09242424242424242,0.10636363636363637
460,0.00709852110594511,0.007092196494340897,0.09212121212121212,0.10636363636363637
461,0.007094601169228554,0.007088314276188612,0.09242424242424242,0.10909090909090909
462,0.007090667262673378,0.00708442647010088,0.09272727272727273,0.10727272727272727
463,0.0070867715403437614,0.007080556824803352,0.09303030303030303,0.10727272727272727
464,0.007082882337272167,0.007076697424054146,0.09363636363636364,0.10727272727272727
465,0.00707897637039423,0.007072831504046917,0.09363636363636364,0.10818181818181818
466,0.007075096480548382,0.007068982347846031,0.09393939393939393,0.10818181818181818
467,0.007071247324347496,0.007065155077725649,0.09424242424242424,0.10818181818181818
468,0.007067401427775621,0.007061362732201815,0.09424242424242424,0.10818181818181818
469,0.007063540630042553,0.007057519163936377,0.09454545454545454,0.10909090909090909
470,0.007059699855744839,0.007053733337670565,0.09484848484848485,0.11
471,0.007055841386318207,0.007049914915114641,0.09575757575757576,0.11090909090909092
472,0.007052029948681593,0.007046131417155266,0.09545454545454546,0.11181818181818182
473,0.007048195227980614,0.007042346987873316,0.09575757575757576,0.11272727272727273
474,0.007044392637908459,0.007038578391075134,0.09575757575757576,0.11363636363636363
475,0.007040604017674923,0.007034819107502699,0.09636363636363636,0.11363636363636363
476,0.007036794442683458,0.007031065411865711,0.09636363636363636,0.11454545454545455
477,0.0070329993031919,0.007027303799986839,0.09636363636363636,0.11545454545454545
478,0.007029235363006592,0.0070235892198979855,0.09666666666666666,0.11454545454545455
479,0.007025472354143858,0.007019842974841595,0.09696969696969697,0.11545454545454545
480,0.007021673955023289,0.007016105577349663,0.09727272727272727,0.11636363636363636
481,0.007017914205789566,0.007012380287051201,0.09848484848484848,0.11727272727272728
482,0.007014159113168716,0.007008664309978485,0.0993939393939394,0.11818181818181818
483,0.007010411471128464,0.007004954852163792,0.09909090909090909,0.11818181818181818
484,0.007006661035120487,0.0070012519136071205,0.0993939393939394,0.12
485,0.007002933882176876,0.006997563410550356,0.1006060606060606,0.12
486,0.006999246776103973,0.0069938842207193375,0.10151515151515152,0.12090909090909091
487,0.006995507515966892,0.00699018407613039,0.10151515151515152,0.12090909090909091
488,0.006991786882281303,0.006986506283283234,0.1009090909090909,0.12090909090909091
489,0.006988083012402058,0.00698284525424242,0.10151515151515152,0.12090909090909091
490,0.006984394043684006,0.006979185622185469,0.10212121212121213,0.12181818181818181
491,0.006980723701417446,0.006975548341870308,0.10181818181818182,0.12181818181818181
492,0.006977059878408909,0.006971932016313076,0.10151515151515152,0.12181818181818181
493,0.006973384413868189,0.00696828868240118,0.10151515151515152,0.12272727272727273
494,0.00696974340826273,0.006964689586311579,0.10181818181818182,0.12181818181818181
495,0.006966104730963707,0.0069610802456736565,0.10212121212121213,0.12090909090909091
496,0.006962479092180729,0.006957495119422674,0.10242424242424242,0.12090909090909091
497,0.0069588469341397285,0.006953919306397438,0.10212121212121213,0.12
498,0.006955236196517944,0.006950346287339926,0.10212121212121213,0.12
499,0.0069516245275735855,0.006946796551346779,0.10151515151515152,0.12
500,0.006948036607354879,0.0069432612508535385,0.10151515151515152,0.12
501,0.0069444612599909306,0.0069397445768117905,0.10151515151515152,0.11818181818181818
502,0.006940847262740135,0.006936181336641312,0.10121212121212121,0.11818181818181818
503,0.006937275640666485,0.0069326553493738174,0.10121212121212121,0.11818181818181818
504,0.006933712400496006,0.0069291358813643456,0.10121212121212121,0.11727272727272728
505,0.0069301314651966095,0.006925632245838642,0.1006060606060606,0.11636363636363636
506,0.0069265845231711864,0.006922144442796707,0.1003030303030303,0.11727272727272728
507,0.006923002190887928,0.006918610073626041,0.1006060606060606,0.11818181818181818
508,0.006919455248862505,0.006915115285664797,0.1003030303030303,0.11818181818181818
509,0.0069159106351435184,0.006911637727171183,0.1003030303030303,0.11818181818181818
510,0.006912394426763058,0.006908178795129061,0.1006060606060606,0.11818181818181818
511,0.006908820942044258,0.006904660724103451,0.1006060606060606,0.11818181818181818
512,0.006905300542712212,0.006901193410158157,0.1006060606060606,0.1190909090909091
513,0.006901758722960949,0.006897708401083946,0.1009090909090909,0.1190909090909091
514,0.0068982550874352455,0.006894244812428951,0.1009090909090909,0.1190909090909091
515,0.006894751451909542,0.006890785880386829,0.1006060606060606,0.1190909090909091
516,0.006891206838190556,0.006887316238135099,0.1006060606060606,0.1190909090909091
517,0.006887694355100393,0.006883865222334862,0.10121212121212121,0.1190909090909091
518,0.006884192116558552,0.006880420260131359,0.10121212121212121,0.12
519,0.0068806870840489864,0.006876974366605282,0.10121212121212121,0.12
520,0.006877188105136156,0.006873534061014652,0.10181818181818182,0.12181818181818181
521,0.006873720325529575,0.0068701268173754215,0.10121212121212121,0.12272727272727273
522,0.006870228797197342,0.006866678595542908,0.10242424242424242,0.12090909090909091
523,0.006866736337542534,0.006863255053758621,0.10212121212121213,0.12090909090909091
524,0.006863255053758621,0.006859833374619484,0.10272727272727272,0.12
525,0.006859786342829466,0.006856425665318966,0.10242424242424242,0.12
526,0.006856330670416355,0.0068530309945344925,0.10272727272727272,0.1190909090909091
527,0.006852884776890278,0.006849628873169422,0.10242424242424242,0.11818181818181818
528,0.006849412806332111,0.006846230942755938,0.10242424242424242,0.1190909090909091
529,0.006845972500741482,0.006842846982181072,0.10242424242424242,0.1190909090909091
530,0.006842528469860554,0.006839470937848091,0.10272727272727272,0.1190909090909091
531,0.006839084438979626,0.006836078129708767,0.10272727272727272,0.11818181818181818
532,0.0068356674164533615,0.006832705810666084,0.10272727272727272,0.11818181818181818
533,0.0068322233855724335,0.006829327903687954,0.10303030303030303,0.11818181818181818
534,0.006828773766756058,0.006825949996709824,0.10333333333333333,0.1190909090909091
535,0.0068253627978265285,0.006822595838457346,0.10303030303030303,0.1190909090909091
536,0.0068219443783164024,0.006819234229624271,0.10393939393939394,0.1190909090909091
537,0.006818538531661034,0.006815883331000805,0.10393939393939394,0.11818181818181818
538,0.006815122440457344,0.006812526844441891,0.10393939393939394,0.11727272727272728
539,0.006811740808188915,0.006809203885495663,0.10363636363636364,0.11727272727272728
540,0.006808342412114143,0.006805865094065666,0.10424242424242425,0.11727272727272728
541,0.006804932840168476,0.00680250721052289,0.10363636363636364,0.11636363636363636
542,0.006801548879593611,0.006799179129302502,0.10393939393939394,0.11545454545454545
543,0.006798159331083298,0.00679585337638855,0.10393939393939394,0.11727272727272728
544,0.006794784218072891,0.006792535074055195,0.10393939393939394,0.11727272727272728
545,0.006791409105062485,0.006789227947592735,0.10393939393939394,0.11727272727272728
546,0.006788059137761593,0.006785918492823839,0.10393939393939394,0.11727272727272728
547,0.0067846872843801975,0.006782620679587126,0.10363636363636364,0.11727272727272728
548,0.00678133312612772,0.0067793200723826885,0.10363636363636364,0.11727272727272728
549,0.006777978967875242,0.006776035763323307,0.10363636363636364,0.11636363636363636
550,0.0067746397107839584,0.006772759836167097,0.10333333333333333,0.11636363636363636
551,0.0067712897434830666,0.006769460625946522,0.10333333333333333,0.11636363636363636
552,0.006767954211682081,0.006766198202967644,0.10393939393939394,0.11727272727272728
553,0.006764603778719902,0.006762901321053505,0.10363636363636364,0.11636363636363636
554,0.006761323194950819,0.006759651005268097,0.10272727272727272,0.11727272727272728
555,0.006757970899343491,0.006756361573934555,0.10333333333333333,0.11636363636363636
556,0.006754642352461815,0.006753099150955677,0.10333333333333333,0.11636363636363636
557,0.0067513263784348965,0.0067498330026865005,0.10333333333333333,0.11636363636363636
558,0.00674802903085947,0.0067465826869010925,0.10333333333333333,0.11636363636363636
559,0.006744725629687309,0.0067433519288897514,0.10363636363636364,0.11727272727272728
560,0.0067414091899991035,0.006740079261362553,0.10363636363636364,0.11727272727272728
561,0.0067381178960204124,0.006736846175044775,0.10272727272727272,0.11727272727272728
562,0.006734848953783512,0.006733628921210766,0.10272727272727272,0.11818181818181818
563,0.006731573957949877,0.006730395369231701,0.10272727272727272,0.11818181818181818
564,0.006728282663971186,0.006727167405188084,0.10303030303030303,0.11818181818181818
565,0.006724999286234379,0.006723958998918533,0.10303030303030303,0.11818181818181818
566,0.006721713114529848,0.006720735225826502,0.10333333333333333,0.11818181818181818
567,0.006718451157212257,0.0067175282165408134,0.10333333333333333,0.11727272727272728
568,0.006715213879942894,0.006714335642755032,0.10303030303030303,0.11818181818181818
569,0.006711937952786684,0.006711124442517757,0.10333333333333333,0.11727272727272728
570,0.006708682514727116,0.006707942113280296,0.10363636363636364,0.11727272727272728
571,0.006705423351377249,0.006704729050397873,0.10363636363636364,0.11636363636363636
572,0.006702173501253128,0.006701548118144274,0.10424242424242425,0.11818181818181818
573,0.006698929704725742,0.006698361597955227,0.10454545454545454,0.11818181818181818
574,0.006695667747408152,0.006695170886814594,0.10393939393939394,0.11818181818181818
575,0.006692434661090374,0.0066919950768351555,0.10424242424242425,0.1190909090909091
576,0.006689185276627541,0.006688838824629784,0.10424242424242425,0.1190909090909091
577,0.006685971282422543,0.00668569840490818,0.10393939393939394,0.1190909090909091
578,0.006682689301669598,0.006682468578219414,0.10303030303030303,0.12
579,0.006679452955722809,0.006679294630885124,0.10272727272727272,0.1190909090909091
580,0.006676220800727606,0.00667613185942173,0.10272727272727272,0.1190909090909091
581,0.006673010997474194,0.006672964431345463,0.10333333333333333,0.1190909090909091
582,0.006669764872640371,0.006669789552688599,0.10303030303030303,0.1190909090909091
583,0.006666536442935467,0.006666622124612331,0.10333333333333333,0.12
584,0.006663329899311066,0.006663460284471512,0.10393939393939394,0.1190909090909091
585,0.006660144310444593,0.006660305429250002,0.10333333333333333,0.1190909090909091
586,0.006656914949417114,0.006657131947577,0.10303030303030303,0.1190909090909091
587,0.006653704680502415,0.00665395800024271,0.10333333333333333,0.11818181818181818
588,0.006650498136878014,0.006650787778198719,0.10393939393939394,0.11818181818181818
589,0.0066472673788666725,0.0066475882194936275,0.10393939393939394,0.11818181818181818
590,0.006644058041274548,0.0066444166004657745,0.10333333333333333,0.1190909090909091
591,0.006640878971666098,0.00664125569164753,0.10303030303030303,0.11818181818181818
592,0.006637678015977144,0.0066381217911839485,0.10303030303030303,0.1190909090909091
593,0.006634451448917389,0.006634918972849846,0.10303030303030303,0.11727272727272728
594,0.006631254218518734,0.0066317543387413025,0.10333333333333333,0.11545454545454545
595,0.006628070957958698,0.006628589704632759,0.10333333333333333,0.11545454545454545
596,0.006624896544963121,0.0066254353150725365,0.10333333333333333,0.11545454545454545
597,0.00662167277187109,0.006622252985835075,0.10272727272727272,0.11545454545454545
598,0.0066184974275529385,0.006619099527597427,0.10303030303030303,0.11545454545454545
599,0.006615316495299339,0.006615933030843735,0.10333333333333333,0.11545454545454545
600,0.0066121360287070274,0.006612798664718866,0.10363636363636364,0.11545454545454545
601,0.006608943454921246,0.006609633564949036,0.10333333333333333,0.11636363636363636
602,0.006605771370232105,0.006606494542211294,0.10333333333333333,0.11545454545454545
603,0.006602616980671883,0.006603359244763851,0.10303030303030303,0.11636363636363636
604,0.006599439308047295,0.006600209046155214,0.10303030303030303,0.11636363636363636
605,0.0065962933003902435,0.00659707747399807,0.10303030303030303,0.11636363636363636
606,0.0065931230783462524,0.006593945436179638,0.10303030303030303,0.11727272727272728
607,0.006589969620108604,0.0065908185206353664,0.10303030303030303,0.11636363636363636
608,0.006586843635886908,0.006587706506252289,0.10303030303030303,0.11636363636363636
609,0.006583689711987972,0.006584595888853073,0.10303030303030303,0.11636363636363636
610,0.006580552086234093,0.006581478752195835,0.10272727272727272,0.11636363636363636
611,0.006577423773705959,0.006578377448022366,0.10272727272727272,0.11545454545454545
612,0.006574316415935755,0.006575309671461582,0.10272727272727272,0.11454545454545455
613,0.006571175996214151,0.006572185084223747,0.10303030303030303,0.11454545454545455
614,0.0065680621191859245,0.006569094955921173,0.10303030303030303,0.11272727272727273
615,0.006564946845173836,0.006566014606505632,0.10333333333333333,0.11272727272727273
616,0.0065618352964520454,0.006562935188412666,0.10363636363636364,0.11181818181818182
617,0.006558731198310852,0.006559833884239197,0.10393939393939394,0.11181818181818182
618,0.006555609405040741,0.006556740961968899,0.10393939393939394,0.11181818181818182
619,0.006552533246576786,0.006553667597472668,0.10454545454545454,0.11181818181818182
620,0.006549435202032328,0.006550588179379702,0.10484848484848484,0.11181818181818182
621,0.006546327844262123,0.006547517608851194,0.10484848484848484,0.11181818181818182
622,0.006543240509927273,0.006544459145516157,0.10515151515151515,0.11090909090909092
623,0.0065401531755924225,0.006541368551552296,0.10545454545454545,0.11
624,0.0065370528027415276,0.006538305431604385,0.10515151515151515,0.11
625,0.006533974315971136,0.006535247899591923,0.10575757575757576,0.11
626,0.006530896760523319,0.006532189901918173,0.10545454545454545,0.11
627,0.006527838297188282,0.0065291570499539375,0.10575757575757576,0.11
628,0.0065247612074017525,0.0065261125564575195,0.10575757575757576,0.11
629,0.006521696224808693,0.006523053161799908,0.10606060606060606,0.11
630,0.0065186237916350365,0.0065200189128518105,0.10666666666666667,0.10909090909090909
631,0.006515581626445055,0.006517002359032631,0.10727272727272727,0.11
632,0.006512532010674477,0.006513986736536026,0.10727272727272727,0.11
633,0.0065095024183392525,0.0065109943971037865,0.10727272727272727,0.11
634,0.006506480276584625,0.00650800671428442,0.10757575757575757,0.11
635,0.00650342833250761,0.006504973862320185,0.10757575757575757,0.11
636,0.006500416435301304,0.006501979660242796,0.10757575757575757,0.10909090909090909
637,0.0064973849803209305,0.00649899709969759,0.10727272727272727,0.10909090909090909
638,0.006494361907243729,0.006495995447039604,0.10727272727272727,0.10909090909090909
639,0.006491372361779213,0.006493022665381432,0.10757575757575757,0.11
640,0.006488371640443802,0.006490045227110386,0.10757575757575757,0.11
641,0.006485356949269772,0.0064870622009038925,0.10787878787878788,0.11090909090909092
642,0.0064823562279343605,0.0064840903505682945,0.10787878787878788,0.11090909090909092
643,0.006479392293840647,0.0064811669290065765,0.10787878787878788,0.11090909090909092
644,0.006476399954408407,0.006478185299783945,0.10787878787878788,0.11090909090909092
645,0.006473497487604618,0.0064753321930766106,0.10787878787878788,0.11181818181818182
646,0.006470494903624058,0.006472347304224968,0.10787878787878788,0.11181818181818182
647,0.006467561237514019,0.006469442509114742,0.10818181818181818,0.11181818181818182
648,0.0064646415412425995,0.006466548889875412,0.10787878787878788,0.11181818181818182
649,0.006461898796260357,0.006463879719376564,0.10787878787878788,0.11272727272727273
650,0.006459222175180912,0.0064612701535224915,0.10818181818181818,0.11181818181818182
651,0.006456534378230572,0.0064586759544909,0.10818181818181818,0.11272727272727273
652,0.006453832145780325,0.006456046365201473,0.10787878787878788,0.11363636363636363
653,0.0064511485397815704,0.006453432142734528,0.10727272727272727,0.11454545454545455
654,0.006448478437960148,0.0064508384093642235,0.10757575757575757,0.11454545454545455
655,0.0064458176493644714,0.006448258645832539,0.10787878787878788,0.11363636363636363
656,0.0064431484788656235,0.00644563976675272,0.10787878787878788,0.11363636363636363
657,0.006440464872866869,0.006443037185817957,0.10787878787878788,0.11363636363636363
658,0.006437817122787237,0.0064404550939798355,0.10818181818181818,0.11363636363636363
659,0.006435152143239975,0.006437866948544979,0.10848484848484849,0.11363636363636363
660,0.0064324913546442986,0.006435278803110123,0.10787878787878788,0.11363636363636363
661,0.0064298552460968494,0.0064327227883040905,0.10727272727272727,0.11363636363636363
662,0.006427224259823561,0.006430140696465969,0.10696969696969696,0.11363636363636363
663,0.00642457464709878,0.006427586078643799,0.10666666666666667,0.11363636363636363
664,0.006421917118132114,0.006424992345273495,0.10666666666666667,0.11272727272727273
665,0.006419291719794273,0.0064224316738545895,0.10666666666666667,0.11272727272727273
666,0.006416669115424156,0.006419871002435684,0.10666666666666667,0.11363636363636363
667,0.006414031609892845,0.006417320109903812,0.10727272727272727,0.11272727272727273
668,0.006411411799490452,0.0064147659577429295,0.10727272727272727,0.11272727272727273
669,0.006408796180039644,0.006412203423678875,0.10727272727272727,0.11272727272727273
670,0.006406193599104881,0.0064096599817276,0.10727272727272727,0.11363636363636363
671,0.006403613835573196,0.006407125853002071,0.10666666666666667,0.11272727272727273
672,0.0064009735360741615,0.006404587998986244,0.10727272727272727,0.11363636363636363
673,0.006398364435881376,0.006402036175131798,0.10727272727272727,0.11363636363636363
674,0.006395776756107807,0.0063995057716965675,0.10696969696969696,0.11363636363636363
675,0.0063931685872375965,0.006396976299583912,0.10696969696969696,0.11363636363636363
676,0.006390577182173729,0.00639444962143898,0.10696969696969696,0.11181818181818182
677,0.006387998349964619,0.006391939707100391,0.10696969696969696,0.11181818181818182
678,0.006385416258126497,0.006389431655406952,0.10696969696969696,0.11272727272727273
679,0.006382830440998077,0.006386905908584595,0.10696969696969696,0.11272727272727273
680,0.006380283273756504,0.006384395994246006,0.10757575757575757,0.11272727272727273
681,0.0063776723109185696,0.006381874904036522,0.10727272727272727,0.11272727272727273
682,0.006375129334628582,0.006379398051649332,0.10696969696969696,0.11272727272727273
683,0.006372539326548576,0.006376873701810837,0.10757575757575757,0.11272727272727273
684,0.006370016373693943,0.0063743870705366135,0.10727272727272727,0.11272727272727273
685,0.006367417052388191,0.006371879018843174,0.10666666666666667,0.11272727272727273
686,0.006364856846630573,0.006369377486407757,0.10666666666666667,0.11272727272727273
687,0.006362348794937134,0.006366902031004429,0.10636363636363637,0.11272727272727273
688,0.006359796971082687,0.006364413071423769,0.10636363636363637,0.11272727272727273
689,0.00635723490267992,0.006361948326230049,0.10666666666666667,0.11363636363636363
690,0.006354673765599728,0.00635943841189146,0.10636363636363637,0.11363636363636363
691,0.006352146156132221,0.006356961093842983,0.10636363636363637,0.11272727272727273
692,0.006349586881697178,0.0063544767908751965,0.10666666666666667,0.11454545454545455
693,0.006347064860165119,0.0063520148396492004,0.10666666666666667,0.11454545454545455
694,0.006344533525407314,0.006349536124616861,0.10696969696969696,0.11454545454545455
695,0.006342009641230106,0.0063470760360360146,0.10666666666666667,0.11454545454545455
696,0.006339515559375286,0.006344648078083992,0.10666666666666667,0.11454545454545455
697,0.006336983293294907,0.006342156324535608,0.10636363636363637,0.11363636363636363
698,0.006334466394037008,0.006339700892567635,0.10696969696969696,0.11363636363636363
699,0.006331955548375845,0.006337258033454418,0.10666666666666667,0.11363636363636363
700,0.006329448893666267,0.0063348072580993176,0.10666666666666667,0.11363636363636363
701,0.0063269538804888725,0.006332376040518284,0.10636363636363637,0.11363636363636363
702,0.006324433721601963,0.006329918280243874,0.10606060606060606,0.11363636363636363
703,0.006321962457150221,0.006327502429485321,0.10606060606060606,0.11363636363636363
704,0.00631947536021471,0.00632508797571063,0.10575757575757576,0.11363636363636363
705,0.006316965911537409,0.006322619505226612,0.10545454545454545,0.11363636363636363
706,0.006314478348940611,0.006320205517113209,0.10606060606060606,0.11272727272727273
707,0.006311996839940548,0.006317776162177324,0.10606060606060606,0.11363636363636363
708,0.006309516727924347,0.006315368693321943,0.10606060606060606,0.11363636363636363
709,0.006307058036327362,0.006312946323305368,0.10545454545454545,0.11181818181818182
710,0.006304559763520956,0.006310530938208103,0.10545454545454545,0.11272727272727273
711,0.00630209781229496,0.006308114156126976,0.10575757575757576,0.11181818181818182
712,0.00629962794482708,0.006305702030658722,0.10606060606060606,0.11181818181818182
713,0.006297157146036625,0.006303293630480766,0.10636363636363637,0.11181818181818182
714,0.006294713821262121,0.006300891749560833,0.10636363636363637,0.11090909090909092
715,0.006292247213423252,0.006298488471657038,0.10606060606060606,0.11181818181818182
716,0.006289788521826267,0.006296093575656414,0.10575757575757576,0.11181818181818182
717,0.006287354975938797,0.006293701007962227,0.10575757575757576,0.11181818181818182
718,0.0062849149107933044,0.006291315425187349,0.10545454545454545,0.11181818181818182
719,0.006282457150518894,0.006288907956331968,0.10545454545454545,0.11181818181818182
720,0.006280037574470043,0.0062865326181054115,0.10515151515151515,0.11090909090909092
721,0.006277581211179495,0.006284134928137064,0.10515151515151515,0.11090909090909092
722,0.006275136489421129,0.006281753536313772,0.10515151515151515,0.11
723,0.006272702477872372,0.006279378198087215,0.10515151515151515,0.11
724,0.006270268931984901,0.006277009844779968,0.10515151515151515,0.11090909090909092
725,0.006267838180065155,0.006274635903537273,0.10515151515151515,0.11090909090909092
726,0.006265419535338879,0.006272271741181612,0.10515151515151515,0.11
727,0.00626300647854805,0.0062699094414711,0.10515151515151515,0.11
728,0.006260573863983154,0.0062675466760993,0.10515151515151515,0.11090909090909092
729,0.006258166395127773,0.006265187636017799,0.10515151515151515,0.11090909090909092
730,0.006255751475691795,0.006262836512178183,0.10515151515151515,0.11090909090909092
731,0.006253339815884829,0.006260486785322428,0.10484848484848484,0.11272727272727273
732,0.006250935140997171,0.00625814963132143,0.10575757575757576,0.11272727272727273
733,0.0062485323287546635,0.006255789659917355,0.10636363636363637,0.11181818181818182
734,0.006246115546673536,0.006253442727029324,0.10636363636363637,0.11272727272727273
735,0.006243721581995487,0.006251096725463867,0.10666666666666667,0.11181818181818182
736,0.006241363473236561,0.006248770281672478,0.10696969696969696,0.11181818181818182
737,0.006238928996026516,0.006246422417461872,0.10727272727272727,0.11181818181818182
738,0.006236547604203224,0.0062440987676382065,0.10727272727272727,0.11181818181818182
739,0.00623417180031538,0.006241766735911369,0.10696969696969696,0.11181818181818182
740,0.006231771782040596,0.006239444017410278,0.10696969696969696,0.11272727272727273
741,0.006229403428733349,0.006237121764570475,0.10727272727272727,0.11272727272727273
742,0.006227022036910057,0.006234797649085522,0.10727272727272727,0.11272727272727273
743,0.006224638782441616,0.006232480518519878,0.10757575757575757,0.11181818181818182
